id,true_label,retrieved_label,retrieved_label_correct,retrieved_id,similarity,retrieved_is_aug
test_01246,Normal,Normal,True,train_04049,0.4081664979457855,False
test_01247,Depression,Depression,True,aug_train_04854_0,0.715028703212738,True
test_01248,Bipolar,Bipolar,True,train_04547,0.7740683555603027,False
test_01249,Anxiety,Anxiety,True,train_00409,0.5230692625045776,False
test_01250,Depression,Depression,True,train_05256,0.706527590751648,False
test_01251,Normal,Normal,True,train_03805,0.4375545084476471,False
test_01252,Bipolar,Bipolar,True,aug_train_04533_0,0.704027533531189,True
test_01253,Bipolar,Bipolar,True,aug_train_01825_0,0.742827296257019,True
test_01254,Anxiety,Anxiety,True,aug_train_04720_1,0.8091220259666443,True
test_01255,Bipolar,Depression,False,train_01433,0.7968009114265442,False
test_01256,Anxiety,Anxiety,True,aug_train_04047_0,0.5880861282348633,True
test_01257,Normal,Normal,True,train_00078,0.38264256715774536,False
test_01258,Normal,Anxiety,False,train_00095,0.5341094136238098,False
test_01259,Depression,Depression,True,aug_train_05718_1,0.5702803134918213,True
test_01260,Anxiety,Anxiety,True,train_00267,0.6985355019569397,False
test_01261,Normal,Normal,True,train_04536,0.4909403324127197,False
test_01262,Normal,Depression,False,aug_train_02378_1,0.41726332902908325,True
test_01263,Anxiety,Anxiety,True,aug_train_05967_0,0.6230072975158691,True
test_01264,Depression,Depression,True,aug_train_01799_1,0.5871528387069702,True
test_01265,Normal,Normal,True,aug_train_05107_1,0.3153529167175293,True
test_01266,Depression,Depression,True,train_05098,0.808050274848938,False
test_01267,Normal,Anxiety,False,train_03967,0.35421258211135864,False
test_01268,Anxiety,Anxiety,True,aug_train_05634_0,0.8010624051094055,True
test_01269,Bipolar,Depression,False,aug_train_02170_1,0.5391955971717834,True
test_01270,Normal,Normal,True,aug_train_02431_1,0.6583825349807739,True
test_01271,Anxiety,Bipolar,False,train_02237,0.6278731822967529,False
test_01272,Normal,Anxiety,False,aug_train_02909_1,0.48311153054237366,True
test_01273,Depression,Depression,True,train_00591,0.5387747883796692,False
test_01274,Anxiety,Anxiety,True,aug_train_03437_1,0.7680882215499878,True
test_01275,Normal,Normal,True,train_00195,0.49059033393859863,False
test_01276,Bipolar,Bipolar,True,train_02985,0.7110185027122498,False
test_01277,Depression,Depression,True,train_04389,0.43344658613204956,False
test_01278,Bipolar,Bipolar,True,train_03893,0.5420560836791992,False
test_01279,Anxiety,Anxiety,True,train_02442,0.6587558388710022,False
test_01280,Anxiety,Anxiety,True,aug_train_01450_1,0.5347325801849365,True
test_01281,Normal,Normal,True,aug_train_01597_1,0.5124717950820923,True
test_01282,Bipolar,Anxiety,False,train_01881,0.7671890258789062,False
test_01283,Bipolar,Depression,False,aug_train_02270_1,0.7222920656204224,True
test_01284,Depression,Anxiety,False,train_02404,0.5902843475341797,False
test_01285,Normal,Depression,False,aug_train_02553_1,0.5315200686454773,True
test_01286,Depression,Depression,True,train_04114,0.8278281688690186,False
test_01287,Anxiety,Anxiety,True,aug_train_00700_1,0.6557620167732239,True
test_01288,Normal,Depression,False,aug_train_00647_0,0.4815788269042969,True
test_01289,Anxiety,Anxiety,True,train_01701,0.6260712146759033,False
test_01290,Normal,Normal,True,train_05541,0.3095906674861908,False
test_01291,Normal,Normal,True,aug_train_00654_0,0.6533552408218384,True
test_01292,Anxiety,Depression,False,aug_train_02323_1,0.7638030648231506,True
test_01293,Normal,Normal,True,train_02312,0.4786593019962311,False
test_01294,Bipolar,Bipolar,True,aug_train_02412_0,0.8344915509223938,True
test_01295,Bipolar,Bipolar,True,aug_train_01149_0,0.8128305077552795,True
test_01296,Normal,Anxiety,False,aug_train_03492_0,0.583048939704895,True
test_01297,Anxiety,Anxiety,True,train_00950,0.7135207653045654,False
test_01298,Depression,Depression,True,train_00904,0.7543559074401855,False
test_01299,Depression,Depression,True,train_01071,0.6565631031990051,False
test_01300,Anxiety,Anxiety,True,aug_train_03816_1,0.7491600513458252,True
test_01301,Bipolar,Depression,False,train_03620,0.5821642279624939,False
test_01302,Depression,Depression,True,train_02215,0.7842658162117004,False
test_01303,Bipolar,Bipolar,True,aug_train_00966_1,0.7494339942932129,True
test_01304,Anxiety,Depression,False,aug_train_04899_0,0.6645283699035645,True
test_01305,Bipolar,Depression,False,aug_train_01651_1,0.6233843564987183,True
test_01306,Normal,Normal,True,train_04662,0.5511695146560669,False
test_01307,Anxiety,Anxiety,True,aug_train_03491_1,0.7126619815826416,True
test_01308,Anxiety,Anxiety,True,aug_train_01897_1,0.7263562679290771,True
test_01309,Bipolar,Bipolar,True,train_04440,0.7522523403167725,False
test_01310,Depression,Depression,True,train_04768,0.7721935510635376,False
test_01311,Bipolar,Depression,False,train_03174,0.7324640154838562,False
test_01312,Anxiety,Anxiety,True,train_03680,0.48558908700942993,False
test_01313,Depression,Depression,True,aug_train_04258_1,0.45536187291145325,True
test_01314,Depression,Depression,True,train_04151,0.6752877235412598,False
test_01315,Anxiety,Depression,False,train_00388,0.7376406192779541,False
test_01316,Depression,Depression,True,aug_train_03798_1,0.5131427645683289,True
test_01317,Bipolar,Bipolar,True,aug_train_01718_0,0.807499885559082,True
test_01318,Bipolar,Bipolar,True,aug_train_04692_1,0.7658708095550537,True
test_01319,Bipolar,Bipolar,True,aug_train_04539_0,0.6566576957702637,True
test_01320,Normal,Depression,False,aug_train_04163_1,0.5882240533828735,True
test_01321,Bipolar,Bipolar,True,aug_train_05969_0,0.7005725502967834,True
test_01322,Depression,Depression,True,aug_train_03121_0,0.577478289604187,True
test_01323,Anxiety,Anxiety,True,train_05789,0.5682372450828552,False
test_01324,Bipolar,Bipolar,True,aug_train_02762_0,0.7520940899848938,True
test_01325,Depression,Bipolar,False,train_02716,0.563105583190918,False
test_01326,Depression,Depression,True,train_02683,0.607841968536377,False
test_01327,Depression,Depression,True,train_05716,0.6928778886795044,False
test_01328,Normal,Normal,True,aug_train_00774_0,0.33265769481658936,True
test_01329,Bipolar,Depression,False,aug_train_00811_1,0.5342392325401306,True
test_01330,Normal,Normal,True,aug_train_02486_0,0.3787597715854645,True
test_01331,Bipolar,Anxiety,False,train_03012,0.48862403631210327,False
test_01332,Anxiety,Bipolar,False,train_04703,0.5572597980499268,False
test_01333,Bipolar,Bipolar,True,train_00884,0.7804893255233765,False
test_01334,Normal,Anxiety,False,aug_train_02488_1,0.41004154086112976,True
test_01335,Depression,Depression,True,aug_train_03197_1,0.637805700302124,True
test_01336,Normal,Normal,True,aug_train_03696_1,0.5962597131729126,True
test_01337,Anxiety,Anxiety,True,aug_train_01684_1,0.6580005884170532,True
test_01338,Bipolar,Bipolar,True,aug_train_00494_1,0.5580812692642212,True
test_01339,Depression,Depression,True,aug_train_00856_1,0.7576884031295776,True
test_01340,Normal,Normal,True,train_03762,0.33782345056533813,False
test_01341,Depression,Depression,True,train_04205,0.6216747760772705,False
test_01342,Bipolar,Bipolar,True,aug_train_02696_1,0.8020702600479126,True
test_01343,Normal,Normal,True,aug_train_02067_1,0.31166940927505493,True
test_01344,Depression,Depression,True,train_02008,0.8221298456192017,False
test_01345,Bipolar,Bipolar,True,aug_train_05139_1,0.6110807657241821,True
test_01346,Normal,Anxiety,False,aug_train_00860_1,0.5795495510101318,True
test_01347,Depression,Bipolar,False,aug_train_02689_0,0.8060934543609619,True
test_01348,Anxiety,Bipolar,False,train_05684,0.6840494871139526,False
test_01349,Depression,Depression,True,aug_train_01414_1,0.7133998870849609,True
test_01350,Bipolar,Bipolar,True,train_02733,0.7088829278945923,False
test_01351,Anxiety,Anxiety,True,train_02498,0.5020370483398438,False
test_01352,Normal,Normal,True,aug_train_01706_1,0.4264701306819916,True
test_01353,Normal,Normal,True,aug_train_05030_1,0.5083224773406982,True
test_01354,Bipolar,Bipolar,True,train_02409,0.7907530069351196,False
test_01355,Depression,Depression,True,train_04924,0.677651047706604,False
test_01356,Depression,Depression,True,train_05614,0.7438540458679199,False
test_01357,Depression,Depression,True,train_01921,0.7206137776374817,False
test_01358,Bipolar,Depression,False,aug_train_05379_1,0.7176166772842407,True
test_01359,Normal,Normal,True,train_02345,0.4753502905368805,False
test_01360,Depression,Depression,True,train_00273,0.5261045694351196,False
test_01361,Depression,Depression,True,aug_train_04454_1,0.6642329692840576,True
test_01362,Normal,Normal,True,train_00467,0.29762721061706543,False
test_01363,Anxiety,Depression,False,aug_train_01094_1,0.7799016833305359,True
test_01364,Bipolar,Bipolar,True,aug_train_00864_0,0.7378708124160767,True
test_01365,Bipolar,Bipolar,True,aug_train_02979_0,0.7623637914657593,True
test_01366,Bipolar,Bipolar,True,aug_train_02696_0,0.7897369861602783,True
test_01367,Bipolar,Bipolar,True,aug_train_00946_0,0.6116230487823486,True
test_01368,Bipolar,Bipolar,True,train_03782,0.7204703092575073,False
test_01369,Normal,Normal,True,aug_train_04072_1,0.44755271077156067,True
test_01370,Anxiety,Depression,False,train_02081,0.6332606077194214,False
test_01371,Anxiety,Anxiety,True,aug_train_05121_1,0.6779603958129883,True
test_01372,Bipolar,Bipolar,True,aug_train_04626_1,0.7440468072891235,True
test_01373,Bipolar,Bipolar,True,train_01507,0.8042619824409485,False
test_01374,Anxiety,Anxiety,True,aug_train_02945_0,0.6893233060836792,True
test_01375,Bipolar,Bipolar,True,train_00779,0.6676269173622131,False
test_01376,Anxiety,Anxiety,True,train_05632,0.7076929807662964,False
test_01377,Normal,Normal,True,aug_train_05960_0,0.29028934240341187,True
test_01378,Anxiety,Anxiety,True,aug_train_00977_0,0.6089928150177002,True
test_01379,Depression,Depression,True,train_01178,0.6220011711120605,False
test_01380,Normal,Normal,True,train_00295,0.42134445905685425,False
test_01381,Depression,Bipolar,False,train_04574,0.5987633466720581,False
test_01382,Depression,Depression,True,train_00392,0.6347463130950928,False
test_01383,Normal,Depression,False,train_01367,0.525149941444397,False
test_01384,Anxiety,Anxiety,True,train_02388,0.7210094928741455,False
test_01385,Bipolar,Depression,False,aug_train_03713_1,0.6344268321990967,True
test_01386,Anxiety,Normal,False,train_01133,0.5799201726913452,False
test_01387,Normal,Normal,True,train_04359,0.5521036386489868,False
test_01388,Depression,Depression,True,train_02658,0.6208007335662842,False
test_01389,Anxiety,Bipolar,False,aug_train_00634_0,0.5579633712768555,True
test_01390,Bipolar,Bipolar,True,train_03433,0.7694531679153442,False
test_01391,Anxiety,Anxiety,True,aug_train_05878_0,0.6949825286865234,True
test_01392,Bipolar,Depression,False,aug_train_05949_1,0.6875147223472595,True
test_01393,Depression,Bipolar,False,aug_train_04314_0,0.6513137817382812,True
test_01394,Depression,Anxiety,False,train_00869,0.6288422346115112,False
test_01395,Anxiety,Anxiety,True,train_01341,0.7169075012207031,False
test_01396,Depression,Depression,True,train_01639,0.6087547540664673,False
test_01397,Depression,Depression,True,train_05141,0.731181263923645,False
test_01398,Depression,Bipolar,False,train_04578,0.7265963554382324,False
test_01399,Depression,Depression,True,train_04018,0.6193132400512695,False
test_01400,Normal,Normal,True,aug_train_05183_0,0.3953540623188019,True
test_01401,Anxiety,Anxiety,True,aug_train_03118_1,0.72188401222229,True
test_01402,Depression,Depression,True,train_02274,0.6826485395431519,False
test_01403,Normal,Normal,True,aug_train_02745_1,0.3657482862472534,True
test_01404,Bipolar,Bipolar,True,aug_train_05938_0,0.737881600856781,True
test_01405,Anxiety,Anxiety,True,aug_train_05771_0,0.7415850162506104,True
test_01406,Depression,Depression,True,train_01442,0.7020131349563599,False
test_01407,Bipolar,Bipolar,True,aug_train_05617_0,0.7331534624099731,True
test_01408,Depression,Depression,True,aug_train_05110_0,0.7636584043502808,True
test_01409,Depression,Depression,True,aug_train_03181_0,0.7023186683654785,True
test_01410,Bipolar,Depression,False,aug_train_03084_0,0.6512831449508667,True
test_01411,Anxiety,Anxiety,True,aug_train_03500_1,0.7355353236198425,True
test_01412,Normal,Bipolar,False,train_02937,0.5349419713020325,False
test_01413,Anxiety,Bipolar,False,train_02715,0.4391579031944275,False
test_01414,Depression,Depression,True,aug_train_03861_1,0.7052560448646545,True
test_01415,Normal,Normal,True,train_03899,0.49112966656684875,False
test_01416,Anxiety,Anxiety,True,aug_train_02151_0,0.6565510630607605,True
test_01417,Anxiety,Anxiety,True,aug_train_05557_0,0.6527168154716492,True
test_01418,Anxiety,Depression,False,aug_train_02876_1,0.7011717557907104,True
test_01419,Depression,Bipolar,False,aug_train_02010_0,0.7050397992134094,True
test_01420,Depression,Depression,True,train_04457,0.7644175291061401,False
test_01421,Bipolar,Bipolar,True,train_02440,0.7945800423622131,False
test_01422,Depression,Depression,True,train_05781,0.7015699744224548,False
test_01423,Bipolar,Bipolar,True,aug_train_01502_0,0.7315771579742432,True
test_01424,Depression,Normal,False,train_03219,0.43208664655685425,False
test_01425,Normal,Normal,True,aug_train_05769_1,0.3485715091228485,True
test_01426,Anxiety,Anxiety,True,aug_train_02675_1,0.5121365189552307,True
test_01427,Anxiety,Anxiety,True,train_05483,0.7360978126525879,False
test_01428,Anxiety,Depression,False,aug_train_00742_0,0.5550749897956848,True
test_01429,Bipolar,Anxiety,False,aug_train_04474_1,0.6361449956893921,True
test_01430,Normal,Normal,True,aug_train_02663_1,0.27908575534820557,True
test_01431,Anxiety,Anxiety,True,train_05134,0.6271259188652039,False
test_01432,Anxiety,Anxiety,True,aug_train_03385_1,0.5718701481819153,True
test_01433,Normal,Normal,True,aug_train_05958_0,0.3949323892593384,True
test_01434,Bipolar,Bipolar,True,train_01469,0.7756280899047852,False
test_01435,Depression,Depression,True,aug_train_03866_0,0.637347936630249,True
test_01436,Bipolar,Bipolar,True,train_02070,0.7883360385894775,False
test_01437,Anxiety,Anxiety,True,train_05878,0.6965608596801758,False
test_01438,Bipolar,Bipolar,True,aug_train_04956_0,0.7064045667648315,True
test_01439,Bipolar,Bipolar,True,aug_train_05590_1,0.7762501239776611,True
test_01440,Normal,Normal,True,train_00674,0.4235145151615143,False
test_01441,Depression,Depression,True,aug_train_03903_1,0.6152430772781372,True
test_01442,Anxiety,Bipolar,False,aug_train_05852_0,0.5992864370346069,True
test_01443,Anxiety,Depression,False,aug_train_01094_1,0.7899995446205139,True
test_01444,Bipolar,Bipolar,True,aug_train_04211_0,0.7301456928253174,True
test_01445,Normal,Normal,True,train_05844,0.4569425582885742,False
test_01446,Normal,Normal,True,train_05886,0.518994927406311,False
test_01447,Normal,Normal,True,aug_train_05720_0,0.4866752028465271,True
test_01448,Normal,Normal,True,aug_train_01193_0,0.43549656867980957,True
test_01449,Anxiety,Anxiety,True,train_02132,0.7153537273406982,False
test_01450,Depression,Depression,True,aug_train_01873_1,0.7326750755310059,True
test_01451,Anxiety,Anxiety,True,train_04941,0.69992995262146,False
test_01452,Bipolar,Depression,False,train_02844,0.499971866607666,False
test_01453,Anxiety,Anxiety,True,train_00131,0.4342632293701172,False
test_01454,Depression,Anxiety,False,train_02864,0.7628271579742432,False
test_01455,Normal,Normal,True,aug_train_03706_1,0.3397892117500305,True
test_01456,Depression,Anxiety,False,aug_train_00180_0,0.7270041704177856,True
test_01457,Bipolar,Bipolar,True,aug_train_00154_1,0.6060479283332825,True
test_01458,Bipolar,Anxiety,False,aug_train_02891_0,0.7132246494293213,True
test_01459,Anxiety,Anxiety,True,aug_train_05530_0,0.6307203769683838,True
test_01460,Normal,Normal,True,train_04849,0.34814590215682983,False
test_01461,Normal,Depression,False,train_04791,0.401140034198761,False
test_01462,Anxiety,Anxiety,True,train_03739,0.711597740650177,False
test_01463,Normal,Normal,True,train_02531,0.5654748678207397,False
test_01464,Anxiety,Anxiety,True,aug_train_02994_1,0.5420407056808472,True
test_01465,Anxiety,Anxiety,True,train_05134,0.5152171850204468,False
test_01466,Normal,Normal,True,aug_train_03864_1,0.6569555997848511,True
test_01467,Bipolar,Bipolar,True,train_05406,0.7844261527061462,False
test_01468,Anxiety,Anxiety,True,aug_train_03400_0,0.7302366495132446,True
test_01469,Bipolar,Bipolar,True,aug_train_02869_1,0.7264629602432251,True
test_01470,Depression,Anxiety,False,train_03631,0.6786720752716064,False
test_01471,Anxiety,Anxiety,True,aug_train_02356_0,0.6556862592697144,True
test_01472,Bipolar,Bipolar,True,aug_train_02304_1,0.7302614450454712,True
test_01473,Depression,Depression,True,train_05929,0.626367449760437,False
test_01474,Normal,Depression,False,train_01491,0.356464147567749,False
test_01475,Bipolar,Bipolar,True,train_02321,0.7049624919891357,False
test_01476,Normal,Normal,True,train_00279,0.6327501535415649,False
test_01477,Depression,Depression,True,aug_train_03608_0,0.4940185844898224,True
test_01478,Anxiety,Anxiety,True,train_02833,0.5664060115814209,False
test_01479,Anxiety,Anxiety,True,train_00130,0.7794169187545776,False
test_01480,Normal,Depression,False,aug_train_01939_0,0.4627528190612793,True
test_01481,Depression,Depression,True,train_00128,0.5755091905593872,False
test_01482,Depression,Anxiety,False,train_05145,0.6764746308326721,False
test_01483,Anxiety,Anxiety,True,train_04125,0.4934057593345642,False
test_01484,Normal,Normal,True,aug_train_05187_1,0.47223299741744995,True
test_01485,Bipolar,Bipolar,True,train_05104,0.7616899013519287,False
test_01486,Anxiety,Anxiety,True,aug_train_04728_0,0.6906827092170715,True
test_01487,Anxiety,Anxiety,True,train_05882,0.8132328987121582,False
test_01488,Normal,Normal,True,aug_train_05734_0,0.38095206022262573,True
test_01489,Anxiety,Anxiety,True,train_05483,0.76980060338974,False
test_01490,Depression,Depression,True,train_02233,0.8109529614448547,False
test_01491,Normal,Normal,True,aug_train_01984_0,0.4135359227657318,True
test_01492,Bipolar,Bipolar,True,aug_train_00110_0,0.8193981647491455,True
test_01493,Bipolar,Bipolar,True,aug_train_05687_1,0.7991603016853333,True
test_01494,Bipolar,Bipolar,True,train_02048,0.7605805397033691,False
test_01495,Anxiety,Anxiety,True,aug_train_02330_1,0.5459364652633667,True
test_01496,Normal,Anxiety,False,aug_train_00981_1,0.39415010809898376,True
test_01497,Bipolar,Bipolar,True,aug_train_02271_1,0.7173683047294617,True
test_01498,Bipolar,Bipolar,True,aug_train_00793_1,0.7082958221435547,True
test_01499,Normal,Anxiety,False,train_01474,0.4460445046424866,False
test_01500,Normal,Normal,True,train_01669,0.5123416185379028,False
test_01501,Bipolar,Bipolar,True,aug_train_04387_1,0.6603119969367981,True
test_01502,Bipolar,Depression,False,train_02760,0.49077659845352173,False
test_01503,Bipolar,Bipolar,True,aug_train_03383_1,0.4617995619773865,True
test_01504,Depression,Depression,True,aug_train_01105_0,0.701606035232544,True
test_01505,Normal,Normal,True,aug_train_01445_1,0.4290009140968323,True
test_01506,Depression,Bipolar,False,train_01477,0.7187186479568481,False
test_01507,Anxiety,Anxiety,True,aug_train_05233_0,0.6616736054420471,True
test_01508,Anxiety,Anxiety,True,aug_train_00041_1,0.6289055347442627,True
test_01509,Anxiety,Anxiety,True,aug_train_00045_0,0.6996221542358398,True
test_01510,Normal,Normal,True,aug_train_04740_1,0.35596978664398193,True
test_01511,Bipolar,Bipolar,True,aug_train_04325_1,0.7081650495529175,True
test_01512,Bipolar,Bipolar,True,aug_train_05825_0,0.8242437839508057,True
test_01513,Anxiety,Anxiety,True,aug_train_01484_0,0.6024153232574463,True
test_01514,Depression,Depression,True,aug_train_01682_0,0.7346429824829102,True
test_01515,Normal,Normal,True,train_03182,0.4947832524776459,False
test_01516,Bipolar,Bipolar,True,aug_train_00485_0,0.7983279228210449,True
test_01517,Normal,Depression,False,aug_train_01099_1,0.46096333861351013,True
test_01518,Normal,Normal,True,train_03562,0.35245633125305176,False
test_01519,Depression,Depression,True,train_05176,0.46233850717544556,False
test_01520,Bipolar,Bipolar,True,train_01091,0.6812032461166382,False
test_01521,Normal,Normal,True,aug_train_02745_1,0.2933269143104553,True
test_01522,Anxiety,Anxiety,True,train_04911,0.5990477800369263,False
test_01523,Anxiety,Anxiety,True,aug_train_05780_0,0.686634361743927,True
test_01524,Anxiety,Anxiety,True,aug_train_03455_1,0.7899335622787476,True
test_01525,Anxiety,Anxiety,True,aug_train_05531_1,0.6377037763595581,True
test_01526,Bipolar,Bipolar,True,train_02260,0.6256896257400513,False
test_01527,Anxiety,Anxiety,True,train_05421,0.672349214553833,False
test_01528,Anxiety,Anxiety,True,aug_train_04339_0,0.7183663845062256,True
test_01529,Bipolar,Bipolar,True,aug_train_02742_1,0.7632862329483032,True
test_01530,Anxiety,Anxiety,True,aug_train_05043_1,0.7238595485687256,True
test_01531,Normal,Normal,True,train_01924,0.5310808420181274,False
test_01532,Normal,Anxiety,False,train_00489,0.37592339515686035,False
test_01533,Normal,Normal,True,aug_train_02684_1,0.4379188120365143,True
test_01534,Normal,Normal,True,aug_train_02865_1,0.40399783849716187,True
test_01535,Depression,Depression,True,train_02876,0.7806403636932373,False
test_01536,Bipolar,Bipolar,True,aug_train_01839_0,0.7940210103988647,True
test_01537,Depression,Depression,True,train_04146,0.7448592185974121,False
test_01538,Bipolar,Bipolar,True,train_00840,0.7715167999267578,False
test_01539,Normal,Normal,True,aug_train_01438_0,0.365024209022522,True
test_01540,Depression,Depression,True,aug_train_00767_1,0.7623401880264282,True
test_01541,Anxiety,Anxiety,True,train_02825,0.7609400749206543,False
test_01542,Depression,Depression,True,aug_train_05610_0,0.6629166603088379,True
test_01543,Bipolar,Bipolar,True,aug_train_02879_1,0.7856284379959106,True
test_01544,Bipolar,Bipolar,True,aug_train_04973_1,0.544988751411438,True
test_01545,Depression,Depression,True,train_03343,0.802457869052887,False
test_01546,Normal,Normal,True,aug_train_04464_1,0.4430214464664459,True
test_01547,Bipolar,Bipolar,True,aug_train_01835_0,0.7714213132858276,True
test_01548,Bipolar,Bipolar,True,train_02541,0.5762704610824585,False
test_01549,Anxiety,Anxiety,True,aug_train_04646_0,0.7990186810493469,True
test_01550,Normal,Normal,True,aug_train_00956_0,0.42891961336135864,True
test_01551,Normal,Normal,True,aug_train_05244_0,0.4562491178512573,True
test_01552,Depression,Depression,True,aug_train_03314_0,0.6131148338317871,True
test_01553,Anxiety,Anxiety,True,aug_train_05060_0,0.672907829284668,True
test_01554,Depression,Depression,True,train_03041,0.6692773699760437,False
test_01555,Anxiety,Anxiety,True,train_03967,0.5973849892616272,False
test_01556,Normal,Normal,True,train_01062,0.305780827999115,False
test_01557,Normal,Bipolar,False,aug_train_01437_0,0.46043145656585693,True
test_01558,Anxiety,Anxiety,True,aug_train_05760_1,0.6205267310142517,True
test_01559,Depression,Depression,True,train_04835,0.5703471899032593,False
test_01560,Normal,Normal,True,train_01051,0.407289981842041,False
test_01561,Depression,Depression,True,train_00392,0.48331403732299805,False
test_01562,Depression,Depression,True,train_01953,0.7783420085906982,False
test_01563,Bipolar,Anxiety,False,aug_train_02891_1,0.6541004180908203,True
test_01564,Depression,Depression,True,train_00069,0.5659494400024414,False
test_01565,Bipolar,Bipolar,True,train_03748,0.695252537727356,False
test_01566,Depression,Depression,True,aug_train_04658_1,0.7430936694145203,True
test_01567,Normal,Depression,False,aug_train_03709_0,0.6287845373153687,True
test_01568,Normal,Bipolar,False,aug_train_04183_0,0.49249061942100525,True
test_01569,Normal,Normal,True,train_01899,0.38447391986846924,False
test_01570,Depression,Bipolar,False,train_02219,0.6562137603759766,False
test_01571,Bipolar,Bipolar,True,train_00963,0.7168172597885132,False
test_01572,Anxiety,Depression,False,train_02613,0.6217855215072632,False
test_01573,Bipolar,Bipolar,True,aug_train_00358_1,0.6001338362693787,True
test_01574,Bipolar,Bipolar,True,aug_train_02395_1,0.8318924903869629,True
test_01575,Bipolar,Bipolar,True,aug_train_03552_1,0.7318025827407837,True
test_01576,Anxiety,Anxiety,True,train_00819,0.5852680206298828,False
test_01577,Bipolar,Bipolar,True,aug_train_02252_0,0.7278681397438049,True
test_01578,Anxiety,Depression,False,aug_train_02876_1,0.7589609622955322,True
test_01579,Anxiety,Normal,False,aug_train_01364_0,0.5585418939590454,True
test_01580,Bipolar,Bipolar,True,train_05428,0.8159667253494263,False
test_01581,Anxiety,Depression,False,aug_train_05685_1,0.6397414207458496,True
test_01582,Anxiety,Anxiety,True,train_04483,0.7510717511177063,False
test_01583,Depression,Depression,True,aug_train_00904_1,0.752205491065979,True
test_01584,Normal,Normal,True,train_01802,0.3789643347263336,False
test_01585,Bipolar,Bipolar,True,aug_train_04074_1,0.7969261407852173,True
test_01586,Normal,Anxiety,False,train_04155,0.5786042213439941,False
test_01587,Depression,Depression,True,aug_train_03861_1,0.5900676250457764,True
test_01588,Bipolar,Bipolar,True,aug_train_00561_0,0.8410496115684509,True
test_01589,Depression,Depression,True,aug_train_05093_1,0.5275163650512695,True
test_01590,Anxiety,Anxiety,True,train_02356,0.7342655658721924,False
test_01591,Anxiety,Depression,False,aug_train_01936_0,0.6928660869598389,True
test_01592,Bipolar,Bipolar,True,train_01867,0.6129786968231201,False
test_01593,Normal,Normal,True,aug_train_01428_0,0.5128360390663147,True
test_01594,Anxiety,Anxiety,True,aug_train_05531_1,0.7911638021469116,True
test_01595,Normal,Normal,True,aug_train_05670_0,0.46892499923706055,True
test_01596,Bipolar,Bipolar,True,train_00567,0.784788966178894,False
test_01597,Bipolar,Bipolar,True,train_01794,0.6992508769035339,False
test_01598,Depression,Depression,True,train_01497,0.5745084285736084,False
test_01599,Anxiety,Anxiety,True,train_00865,0.7146397829055786,False
test_01600,Bipolar,Bipolar,True,aug_train_03965_1,0.5693584680557251,True
test_01601,Bipolar,Bipolar,True,aug_train_02291_0,0.6537032723426819,True
test_01602,Depression,Depression,True,train_03709,0.5323963761329651,False
test_01603,Bipolar,Depression,False,train_02008,0.806318461894989,False
test_01604,Normal,Normal,True,train_02129,0.368478387594223,False
test_01605,Bipolar,Bipolar,True,train_04021,0.6528276205062866,False
test_01606,Anxiety,Anxiety,True,aug_train_03945_1,0.7440285682678223,True
test_01607,Anxiety,Bipolar,False,train_01294,0.5916820764541626,False
test_01608,Normal,Normal,True,aug_train_05937_1,0.3659261167049408,True
test_01609,Anxiety,Anxiety,True,train_02183,0.4018821716308594,False
test_01610,Normal,Bipolar,False,aug_train_00874_1,0.38758665323257446,True
test_01611,Depression,Depression,True,train_03288,0.81798255443573,False
test_01612,Normal,Depression,False,aug_train_04454_0,0.4698704481124878,True
test_01613,Normal,Anxiety,False,train_02368,0.46097326278686523,False
test_01614,Normal,Normal,True,train_04707,0.4327196478843689,False
test_01615,Anxiety,Anxiety,True,aug_train_01753_0,0.42070186138153076,True
test_01616,Anxiety,Anxiety,True,aug_train_04955_1,0.6993120908737183,True
test_01617,Normal,Normal,True,train_00315,0.4172368049621582,False
test_01618,Anxiety,Normal,False,aug_train_03483_1,0.5430164337158203,True
test_01619,Depression,Depression,True,aug_train_01740_0,0.6871856451034546,True
test_01620,Normal,Normal,True,aug_train_03334_0,0.6219537258148193,True
test_01621,Depression,Depression,True,aug_train_01455_0,0.6340881586074829,True
test_01622,Normal,Bipolar,False,aug_train_01437_1,0.5602831840515137,True
test_01623,Depression,Depression,True,train_01767,0.822413444519043,False
test_01624,Anxiety,Anxiety,True,train_01790,0.6008871793746948,False
test_01625,Bipolar,Bipolar,True,aug_train_03151_1,0.8336653709411621,True
test_01626,Bipolar,Bipolar,True,train_05863,0.8714554309844971,False
test_01627,Anxiety,Anxiety,True,train_03110,0.584287166595459,False
test_01628,Depression,Depression,True,aug_train_03393_0,0.7004616856575012,True
test_01629,Anxiety,Anxiety,True,train_04752,0.7674562931060791,False
test_01630,Anxiety,Anxiety,True,aug_train_05882_0,0.5693483352661133,True
test_01631,Anxiety,Anxiety,True,train_04061,0.6849379539489746,False
test_01632,Bipolar,Bipolar,True,aug_train_04754_1,0.5692930221557617,True
test_01633,Anxiety,Anxiety,True,train_02688,0.697958767414093,False
test_01634,Depression,Bipolar,False,aug_train_04426_0,0.721616268157959,True
test_01635,Anxiety,Bipolar,False,train_00344,0.7208748459815979,False
test_01636,Normal,Depression,False,aug_train_00425_0,0.4822717308998108,True
